K_LL_CH_1s1s,K_LL_CH_2s1s,K_LL_CH_2px1s,K_LL_CH_2py1s,K_LL_CH_2pz1s,K_LL_C_1s1s,K_LL_C1_1s1s,K_LL_C1_1s2s,K_LL_C1_1s2px,K_LL_C1_1s2py,K_LL_C1_1s2pz,K_LL_C1_2s1s,K_LL_C1_2s2s,K_LL_C1_2s2px,K_LL_C1_2s2py,K_LL_C1_2s2pz,K_LL_C1_2px1s,K_LL_C1_2px2s,K_LL_C1_2px2px,K_LL_C1_2px2py,K_LL_C1_2px2pz,K_LL_C1_2py1s,K_LL_C1_2py2s,K_LL_C1_2py2px,K_LL_C1_2py2py,K_LL_C1_2py2pz,K_LL_C1_2pz1s,K_LL_C1_2pz2s,K_LL_C1_2pz2px,K_LL_C1_2pz2py,K_LL_C1_2pz2pz,K_CH_1s1s,K_QU_CH_2s1s,K_QU_CH_2px1s,K_QU_CH_2py1s,K_QU_CH_2pz1s
0.16023426949638747,0.45920791941012751,-0.0042654107920301757,-4.0378523714210655e-05,0.41419806010421722,0.6413418802952644,3.5849470599391728,0.62682966119174921,-0.00034591057839128875,-0.00019122128536876247,-0.00013239070954646685,0.62682966119174932,0.91185244371719487,-0.029136547317819075,0.010868504993477249,-0.0091434362421515605,-0.00034591057839127948,-0.029136547317819089,0.65757397107955795,-0.016359383001883516,0.018180020088752417,-0.00019122128536875759,0.010868504993477267,-0.016359383001883509,0.70710251214102537,0.0018083288835649405,-0.00013239070954646409,-0.0091434362421515571,0.018180020088752417,0.0018083288835649444,0.68090625757031431,0.16237929049625741,0.46427610707086314,-0.0030225112137089311,0.00017966756218406948,0.40541894360902159
0.1720424686665265,0.47173430599646871,-0.0041905717388864084,-0.0030204967282032474,0.41846097842021501,0.64781410151286345,3.5840941438786622,0.62417133540570524,0.00018804670309284901,0.00041441703131122118,-1.2137976098018276e-05,0.62417133540570513,0.87643637414440489,-0.0021516620808148864,0.0017471044061452639,0.0088687413580390093,0.00018804670309285332,-0.0021516620808148925,0.62910183456324109,0.014410621793490669,0.0079314627907312134,0.00041441703131121966,0.0017471044061452734,0.014410621793490654,0.61829364553974464,0.011200030525625085,-1.2137976098010381e-05,0.0088687413580390007,0.0079314627907312116,0.011200030525625073,0.66898272925393498,0.17242841358549738,0.48076972070574969,-0.0023013219738924097,-0.0018321427289312751,0.41695692155639491
0.18430926987545587,0.49449674965372231,-0.001420130258608382,0.0024564234155202264,0.43228534805236063,0.66856066284112836,3.5850604366925798,0.62761318788591514,-0.00026219171889188173,0.00067373031873327782,0.00038540222836031744,0.62761318788591514,0.91866566055076693,-0.015194673400886614,0.028459714619810183,0.005225057916851363,-0.00026219171889187869,-0.01519467340088662,0.68031605826375396,-0.0093137303266122452,0.0038163347099526988,0.00067373031873328097,0.028459714619810176,-0.0093137303266122504,0.70210090682827497,-0.0029449224885347235,0.00038540222836031408,0.0052250579168513439,0.0038163347099526867,-0.0029449224885347248,0.69002150842408994,0.18628555056930882,0.50384695453040096,-0.0016191363852782134,0.0034308427728195123,0.42939450112834304
0.18323228238325334,0.48791921513309278,-0.0043526700726612879,0.00057647373449591654,0.43041738115902939,0.66514455855155241,3.584643548453049,0.62588157386394339,4.7522551121507592e-05,-0.00037855144725461,0.00050029625172524721,0.62588157386394339,0.89324485850513491,-0.0047421761680039552,-0.012127722526797717,0.012421016576806101,4.7522551121506318e-05,-0.0047421761680039544,0.65546073535343541,0.018123990785853535,0.0063419341988757575,-0.00037855144725460838,-0.012127722526797707,0.018123990785853566,0.64915234943754963,0.012238269047231107,0.00050029625172525025,0.012421016576805976,0.0063419341988757679,0.012238269047231094,0.67649711408699575,0.18394969313231083,0.49875473496145445,-0.0022468626529368371,-0.00041672222088119502,0.42785055870375094
0.1521655828062824,0.44656078240305552,0.0025703455063560803,0.00109831181724054,0.41033291965396312,0.63301532222809909,3.584869146773737,0.62692650678868056,-0.0003206644858058527,3.0833223458957333e-05,0.00012515168572122887,0.62692650678868045,0.90888960633524241,-0.0066128209117661749,0.0087297351608537251,-0.0051534923303635473,-0.00032066448580586517,-0.006612820911766187,0.69133433492231144,-0.00023751358366664015,-0.009346597588924966,3.0833223458948456e-05,0.0087297351608537251,-0.00023751358366663907,0.67730451906184841,0.0025665420576212418,0.00012515168572124015,-0.0051534923303636158,-0.0093465975889249538,0.0025665420576212322,0.66851197429383058,0.15432798923813287,0.45034696101987598,0.00080970476740430575,0.0011139882562872087,0.39778536161946559
0.15610038577163288,0.45193024763548018,-0.00061789858704650231,-0.00082156801338842368,0.41158730618541683,0.63633776690849975,3.5844254571850351,0.62638880127742269,0.00059836817467596461,-7.9612300715983333e-05,-5.1796944316119173e-05,0.62638880127742291,0.9041985672980708,0.0039529626211733714,0.0096090202425219429,-0.0052386307875172261,0.00059836817467596884,0.0039529626211732456,0.66920393298798098,-0.006929511940075966,-0.0027076102764167112,-7.9612300715993118e-05,0.0096090202425219082,-0.0069295119400759643,0.68201725444547934,0.0020473942909522442,-5.1796944316116856e-05,-0.0052386307875172122,-0.0027076102764167003,0.0020473942909522563,0.67038012129700864,0.1581966096845005,0.45655559824977848,0.00012132924695839684,-0.00058619498131079798,0.40116453335455537
0.14634213881553251,0.43848040912486252,-0.002992770113110348,0.0081562368766710282,0.40501929837084999,0.62422942634963763,3.5857412519945719,0.62867438863368286,0.00037724208101721731,0.0001713148773052516,-8.4005248545694286e-05,0.62867438863368308,0.92598234451039163,0.001144582130425071,0.014282459080483379,-0.015982761712757754,0.00037724208101721748,0.0011445821304251797,0.7110302171014784,0.0035801947225679999,0.0014223316124746346,0.00017131487730526266,0.014282459080483425,0.0035801947225679929,0.7122282936266946,-0.010644862674643226,-8.4005248545703529e-05,-0.015982761712757788,0.0014223316124746261,-0.010644862674643251,0.67687225313615496,0.14931892772638608,0.44124021393299001,-0.0014748528696550847,0.0048639932159830462,0.39003740140197024
0.24191943378471387,0.56511544303603189,-0.0013706818081049049,0.0066560430379924793,0.45736455530551701,0.7244420970565052,3.5863497729098062,0.62916140897294204,0.00047177031763888524,0.00020471309604717225,0.00052309284717503147,0.62916140897294215,0.93035471926187652,0.005469649627143261,0.024947357255306214,0.012730116272403353,0.00047177031763887505,0.0054696496271432575,0.70294876958409791,-0.018078241992494113,-0.0034272508701602626,0.00020471309604716147,0.024947357255306186,-0.018078241992494099,0.68669660010973821,-0.016638443280079004,0.00052309284717503473,0.012730116272403356,-0.0034272508701602557,-0.016638443280078966,0.7249535093985271,0.24404006526352501,0.58499156996656421,0.00031961979950409129,0.0054023454900103806,0.46912410728886172
0.16188504881406046,0.46130332303112864,-0.0093829557571991073,-0.0010028859378227247,0.41560003970147047,0.64285517767733746,3.5847459074409453,0.62711013203398536,0.00030307929026375486,0.00028265751796864829,8.0372383198838081e-05,0.62711013203398525,0.91352294258071109,-0.0024339899023282253,0.025098863265999791,-0.0075943186949434995,0.00030307929026375145,-0.002433989902328214,0.6891971646485533,-0.018250886916785194,0.013790744487254187,0.00028265751796865333,0.025098863265999798,-0.018250886916785173,0.68197148192548995,-0.0098306228494423817,8.0372383198823227e-05,-0.0075943186949434015,0.01379074448725418,-0.0098306228494423522,0.68389200922633486,0.16415406385165926,0.46728627789013139,-0.0038524095748362396,-0.00044082677465134303,0.40670348558251701
0.14824369988754948,0.43961948946017754,-0.0063888009315933979,0.0061168290257344717,0.40676487647647097,0.6284767779592545,3.5844533518833162,0.62621309753271237,-0.00042403719430402279,-0.00031383662278996262,0.00025451865479483258,0.62621309753271226,0.90502496719116743,-0.023429513810238268,0.0095847591581159942,-0.0050447625152101865,-0.00042403719430401775,-0.023429513810238264,0.66831018589628155,-0.0095420896758467936,0.016672619923405366,-0.00031383662278996078,0.009584759158115963,-0.0095420896758467901,0.69013753660612132,-0.0083411707626652783,0.00025451865479482548,-0.0050447625152102108,0.016672619923405366,-0.0083411707626652818,0.66416909715713901,0.15024571244884966,0.44326448987646877,-0.0041389770465795747,0.0039457814607166434,0.39416208589241053
0.17096895291751291,0.46975056475835109,0.38659910185724677,-0.001482861285736427,-0.16430013224446677,0.64942559725822935,3.5838889633466815,0.6237015432103814,0.00029353895484185893,0.00037805423629259618,-6.5617272415124413e-05,0.6237015432103814,0.87353481575670833,0.012525782231919868,0.0091773906432362721,-0.0066754867369963177,0.00029353895484185639,0.012525782231919859,0.65386228941304247,0.0041498816766720181,-0.015251826261290163,0.00037805423629259851,0.0091773906432362339,0.0041498816766720164,0.62308187118383174,0.0058447511842464779,-6.5617272415128424e-05,-0.0066754867369963073,-0.015251826261290173,0.0058447511842464909,0.62803198872953847,0.17102477100166735,0.47877370752146942,0.38478629092467193,-0.0013674504960440187,-0.16383150257195711
0.14616803804748443,0.43906878198342708,0.38697191657729429,0.00043550668547061354,-0.11331911296337792,0.62296696643226424,3.5855197941361108,0.62808708531555291,-0.000564836116463767,0.0003312754810860896,-0.00024208569879175518,0.62808708531555324,0.92298277195912981,-0.025651796704689023,0.018637745551088165,-0.018298301367057183,-0.00056483611646376613,-0.025651796704688961,0.69033698103528562,0.0028619628521602738,0.016225253925515298,0.00033127548108610012,0.018637745551088276,0.002861962852160292,0.72171203691363528,-0.0035409827377602915,-0.00024208569879176722,-0.018298301367057186,0.016225253925515295,-0.0035409827377602923,0.67509051470917536,0.14918186119037163,0.44106600225503995,0.37459412446182727,0.001115711637708811,-0.10779004965387806
0.12065772491674409,0.39126770885740908,0.36862618614753756,0.0052095823173366638,-0.10114431242816509,0.59462464679628435,3.5839959975012574,0.62453429173841868,0.00013168049279409919,-0.00049639029766102016,-0.00023173344375539381,0.62453429173841857,0.88271840048942907,-0.0077826268346549952,-0.008660509569588918,-0.0061923004595960777,0.00013168049279410033,-0.0077826268346550291,0.63372197655947127,0.0056525467636713749,0.010869511785193055,-0.00049639029766102396,-0.0086605095695888347,0.0056525467636713541,0.65414649387875012,0.010259374329475237,-0.00023173344375539612,-0.006192300459596135,0.010869511785193069,0.010259374329475211,0.65322274058002228,0.12279490328933659,0.3909562092483424,0.35041568455305655,0.0028498080447962757,-0.094939139113626489
0.112110893832743,0.37753700097851189,0.33400997328297105,-2.1829561612682694e-05,-0.15790903558146999,0.57757579771688672,3.5840811579392557,0.62517523574455314,-0.00072495959319916075,-0.00017154663181479659,0.00023325862890465662,0.62517523574455336,0.88997960514451013,-0.024163415610879563,-0.0035111215280403587,0.0042572788754340531,-0.00072495959319916195,-0.024163415610879601,0.63937640839297916,0.012974309430685428,0.0069635286222315268,-0.00017154663181480516,-0.0035111215280403361,0.01297430943068539,0.66687362599787892,0.0062188614362684467,0.00023325862890466307,0.0042572788754340054,0.0069635286222315216,0.0062188614362684537,0.66218568845048742,0.11595139987061402,0.37442482859978338,0.31527782041385088,-0.00025719448176130021,-0.15021306211026739
0.17518004864690104,0.47957079324384899,0.41079081788509975,0.0040168258322859007,-0.10847572310496111,0.65707264987823355,3.5845400553733917,0.62687857876659081,0.00023961682678303809,4.0289481599061432e-05,0.0001149874222667764,0.62687857876659092,0.90985260752991026,0.00016970628689941922,0.018417521117857556,0.00024246618316799856,0.0002396168267830421,0.00016970628689944866,0.68722023309163238,-0.014299666780718777,0.005126210069132448,4.0289481599068046e-05,0.018417521117857528,-0.014299666780718773,0.6679758724056134,-0.011071824130041029,0.00011498742226677133,0.00024246618316800896,0.0051262100691324333,-0.011071824130041043,0.68690312242508333,0.17707453207256904,0.48795079551694537,0.40646008826114016,0.0027658580969613985,-0.10432940068654771
0.18474595150695172,0.49172128042224911,0.39661016033479385,0.0054719012323040835,-0.1692547121142558,0.66757384597568614,3.5844316784400361,0.6261175778575887,0.00040780197746000368,-0.00031012485301333743,-0.00020353633291907085,0.6261175778575887,0.90079070591190713,0.0078117132598945023,0.009013072167677879,-0.007076385488880203,0.0004078019774600001,0.0078117132598944554,0.67574591208922086,-0.011397458059390162,-0.0093870294966084643,-0.00031012485301333857,0.0090130721676778703,-0.011397458059390181,0.66082356477095772,-0.0080183755872215087,-0.00020353633291906879,-0.0070763854888801596,-0.0093870294966084608,-0.0080183755872214966,0.67205803208151282,0.18595108943522459,0.50217048989602342,0.39456788877344479,0.0030074594080209583,-0.16952493489941683
0.10647853889806115,0.36717478998871705,0.33354711836830603,0.00061331142114244834,-0.140556756337475,0.56941041316047902,3.5848310380304937,0.62600374638842504,-0.00091871339874597432,-0.00064409980314806973,0.00062682673376334656,0.62600374638842504,0.89631363632373262,-0.029315620211440425,-0.0079517892467220793,0.016743067883919174,-0.00091871339874598354,-0.0293156202114404,0.64346514368050844,0.0084390492453181691,0.011453572643085668,-0.00064409980314807146,-0.0079517892467220637,0.0084390492453182159,0.66862817037145827,0.0020040022672338908,0.00062682673376334634,0.016743067883919195,0.011453572643085674,0.0020040022672338895,0.67982834802690328,0.11098277095846172,0.36282493632321422,0.31335937723260415,0.00016315658102095985,-0.13184931483992163
0.16184061935270552,0.46085208421940482,0.40713098244993351,-0.0028854768671209433,-0.083462885709366552,0.6422814324522107,3.5847503592901147,0.62707268154618467,0.00014999484838290597,4.1024129542168719e-05,0.00050083655778878201,0.62707268154618434,0.91058768187918737,-0.0044772169665329414,0.014190777736399892,0.0052594404536183068,0.00014999484838290711,-0.0044772169665329691,0.68231852481666422,-0.0027738514411937026,0.0090819095018450924,4.1024129542173855e-05,0.014190777736399948,-0.0027738514411937113,0.67409287694054421,-0.012944919819697073,0.00050083655778878342,0.0052594404536183562,0.0090819095018450802,-0.012944919819697106,0.68906467055923304,0.1640401190629954,0.46663338931265591,0.39895084540972114,-0.0016220711588994571,-0.077014312683757677
0.12069929645780206,0.39595635659080985,0.34625159365878849,0.0012692285633028461,-0.14758653543700861,0.58673580002754122,3.5853554390345694,0.62790012622312141,-0.0010216051184354967,0.00018631746441214153,0.0010753884193172956,0.62790012622312141,0.9192040419042643,-0.033209752944147096,0.021588755243355313,0.01799252359098406,-0.001021605118435492,-0.033209752944147131,0.67047718250972421,-0.0093048141667024797,0.0090905998858135002,0.00018631746441214613,0.021588755243355389,-0.0093048141667024589,0.70760144579282114,-0.010255430636596929,0.0010753884193172975,0.017992523590983977,0.0090905998858135072,-0.010255430636596922,0.69811821313052425,0.12501811847349237,0.39285938032400108,0.3293672721336578,0.0014484935675864159,-0.13973374106027744
0.16034447022914988,0.45663738111203411,0.39966358860394025,0.0036597543085615039,-0.10685301692737141,0.64036085255458042,3.5840903016870711,0.62530365099871055,0.00021447909466228024,-7.644425044382276e-06,0.00043018053361807681,0.62530365099871033,0.89333126523878215,-4.7470865759004829e-05,0.010420880911644313,0.00052461422923126382,0.00021447909466228187,-4.747086575902738e-05,0.66950261030616132,-0.0070097325314681614,0.00066996548360289114,-7.6444250443792334e-06,0.01042088091164433,-0.0070097325314681762,0.66079564255741985,-0.00030822832070985127,0.00043018053361807887,0.00052461422923129309,0.00066996548360287065,-0.00030822832070985295,0.65000406997961302,0.16185589563209313,0.46268307459568686,0.39291631189920484,0.0023129014256924336,-0.10249834063016518
0.11642329542052737,0.38573771981624505,0.35927247777112675,0.0086568661541374554,-0.11221188086514806,0.58876168882705038,3.5849470599391728,0.62682966119174921,-0.00034591057839128875,-0.00019122128536876247,-0.00013239070954646685,0.62682966119174932,0.91185244371719487,-0.029136547317819075,0.010868504993477249,-0.0091434362421515605,-0.00034591057839127948,-0.029136547317819089,0.65757397107955795,-0.016359383001883516,0.018180020088752417,-0.00019122128536875759,0.010868504993477267,-0.016359383001883509,0.70710251214102537,0.0018083288835649405,-0.00013239070954646409,-0.0091434362421515571,0.018180020088752417,0.0018083288835649444,0.68090625757031431,0.12010108791724876,0.38329854042260531,0.33887303595526586,0.0045696541655094259,-0.10556087331206597
0.11963225951544684,0.38897561134496156,0.3616346126879238,-0.0042909610026030708,-0.11931147550204556,0.59117618630878077,3.5840941438786622,0.62417133540570524,0.00018804670309284901,0.00041441703131122118,-1.2137976098018276e-05,0.62417133540570513,0.87643637414440489,-0.0021516620808148864,0.0017471044061452639,0.0088687413580390093,0.00018804670309285332,-0.0021516620808148925,0.62910183456324109,0.014410621793490669,0.0079314627907312134,0.00041441703131121966,0.0017471044061452734,0.014410621793490654,0.61829364553974464,0.011200030525625085,-1.2137976098010381e-05,0.0088687413580390007,0.0079314627907312116,0.011200030525625073,0.66898272925393498,0.12164779794571222,0.38831707852550046,0.34396389707736086,-0.0026360842495889115,-0.11312116294978197
0.15108924021546338,0.44568590100526834,0.38192457434311045,0.0018025711255941566,-0.13930447347909705,0.62889804493333656,3.5850604366925798,0.62761318788591514,-0.00026219171889188173,0.00067373031873327782,0.00038540222836031744,0.62761318788591514,0.91866566055076693,-0.015194673400886614,0.028459714619810183,0.005225057916851363,-0.00026219171889187869,-0.01519467340088662,0.68031605826375396,-0.0093137303266122452,0.0038163347099526988,0.00067373031873328097,0.028459714619810176,-0.0093137303266122504,0.70210090682827497,-0.0029449224885347235,0.00038540222836031408,0.0052250579168513439,0.0038163347099526867,-0.0029449224885347248,0.69002150842408994,0.15386688113537525,0.44867062751994247,0.3710230981185047,0.0019244320666452943,-0.13476172676002945
0.13880227186977409,0.42301116372882003,0.38411472345620806,-0.00058515865784897062,-0.10178130148362195,0.61382961982592299,3.584643548453049,0.62588157386394339,4.7522551121507592e-05,-0.00037855144725461,0.00050029625172524721,0.62588157386394339,0.89324485850513491,-0.0047421761680039552,-0.012127722526797717,0.012421016576806101,4.7522551121506318e-05,-0.0047421761680039544,0.65546073535343541,0.018123990785853535,0.0063419341988757575,-0.00037855144725460838,-0.012127722526797707,0.018123990785853566,0.64915234943754963,0.012238269047231107,0.00050029625172525025,0.012421016576805976,0.0063419341988757679,0.012238269047231094,0.67649711408699575,0.14098530099659196,0.42500699977107032,0.37014862811260396,-0.00070682314812171225,-0.095105505967006926
0.18449451282681542,0.49237748653554581,0.3895778143560682,0.0017945624552343315,-0.17466785420395226,0.66466476019215193,3.584869146773737,0.62692650678868056,-0.0003206644858058527,3.0833223458957333e-05,0.00012515168572122887,0.62692650678868045,0.90888960633524241,-0.0066128209117661749,0.0087297351608537251,-0.0051534923303635473,-0.00032066448580586517,-0.006612820911766187,0.69133433492231144,-0.00023751358366664015,-0.009346597588924966,3.0833223458948456e-05,0.0087297351608537251,-0.00023751358366663907,0.67730451906184841,0.0025665420576212418,0.00012515168572124015,-0.0051534923303636158,-0.0093465975889249538,0.0025665420576212322,0.66851197429383058,0.18624544597643922,0.50219376817780859,0.38813955924205068,0.0010441559184050716,-0.17417088495966987
0.16692890410857619,0.46721465288994346,0.39890716359696027,0.0060758856049480314,-0.13819274832809214,0.65136016644170069,3.5844254571850351,0.62638880127742269,0.00059836817467596461,-7.9612300715983333e-05,-5.1796944316119173e-05,0.62638880127742291,0.9041985672980708,0.0039529626211733714,0.0096090202425219429,-0.0052386307875172261,0.00059836817467596884,0.0039529626211732456,0.66920393298798098,-0.006929511940075966,-0.0027076102764167112,-7.9612300715993118e-05,0.0096090202425219082,-0.0069295119400759643,0.68201725444547934,0.0020473942909522442,-5.1796944316116856e-05,-0.0052386307875172122,-0.0027076102764167003,0.0020473942909522563,0.67038012129700864,0.16840055758268718,0.47433371308124933,0.39054431902159664,0.0032672571658051322,-0.13611004336908394
0.20463460135726946,0.52098110055111302,0.42501074204557154,-0.0017310723443161344,-0.12322220020762963,0.68814587539874139,3.5857412519945719,0.62867438863368286,0.00037724208101721731,0.0001713148773052516,-8.4005248545694286e-05,0.62867438863368308,0.92598234451039163,0.001144582130425071,0.014282459080483379,-0.015982761712757754,0.00037724208101721748,0.0011445821304251797,0.7110302171014784,0.0035801947225679999,0.0014223316124746346,0.00017131487730526266,0.014282459080483425,0.0035801947225679929,0.7122282936266946,-0.010644862674643226,-8.4005248545703529e-05,-0.015982761712757788,0.0014223316124746261,-0.010644862674643251,0.67687225313615496,0.20670197132736548,0.53388172492653563,0.42676003894012376,-0.0002891164281349245,-0.12243253573683964
